Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Adj Close
2742.6914269135837,2742.6914269135837,2708.8064310868895,2725.649169921875,5211352.0,0.0,0.0,RELIANCE.NS,
2734.2201283646,2734.2201283646,2636.153063076686,2648.162109375,10027710.0,0.0,0.0,RELIANCE.NS,
2661.417159956074,2689.870638305448,2638.8937503963543,2678.65869140625,10959564.0,0.0,0.0,RELIANCE.NS,
2676.814833608477,2719.0715614029523,2661.3672624295486,2696.996337890625,5904436.0,0.0,0.0,RELIANCE.NS,
2719.7690783487287,2895.1737532440666,2711.1484345505364,2886.303955078125,11946719.0,0.0,0.0,RELIANCE.NS,
2910.0232144376437,2910.0730939734394,2799.3490405250386,2805.727294921875,7046989.0,0.0,0.0,RELIANCE.NS,
2798.501935156182,2858.797293801819,2795.5120826613565,2843.598876953125,7565113.0,0.0,0.0,RELIANCE.NS,
2860.2921447607655,2876.9356078809055,2826.506909784464,2843.648681640625,6674681.0,0.0,0.0,RELIANCE.NS,
2856.654680292961,2939.8223623497624,2856.654680292961,2905.53857421875,9826294.0,0.0,0.0,RELIANCE.NS,
2911.6179215613056,2931.051962112545,2853.3656794437584,2868.31494140625,4407216.0,0.0,0.0,RELIANCE.NS,
2873.9457226242343,2873.9457226242343,2830.044674819475,2845.94091796875,4523992.0,0.0,0.0,RELIANCE.NS,
2862.1361059217647,2889.1941741105306,2848.8311647792175,2874.5439453125,4648284.0,0.0,0.0,RELIANCE.NS,
2890.190787028058,2909.0766402320523,2845.392878492087,2890.43994140625,7347317.0,0.0,0.0,RELIANCE.NS,
2898.1635841632083,2933.991933316844,2892.0841203092937,2911.617919921875,6278399.0,0.0,0.0,RELIANCE.NS,
2911.617978246294,2912.1162869880786,2874.9424061879986,2894.874755859375,3337215.0,0.0,0.0,RELIANCE.NS,
2901.153566721954,2947.9945896130334,2898.163714196992,2920.28857421875,3857797.0,0.0,0.0,RELIANCE.NS,
2905.140029717956,2957.2631739398394,2905.140029717956,2952.728515625,3558944.0,0.0,0.0,RELIANCE.NS,
2956.6649658985675,2959.4056639098403,2923.1288857410937,2931.251220703125,5003391.0,0.0,0.0,RELIANCE.NS,
2942.9615273715312,2944.0080243843936,2907.232936842416,2911.26904296875,4883749.0,0.0,0.0,RELIANCE.NS,
2914.2092599533953,2948.991112552472,2897.216883318476,2938.0283203125,3364914.0,0.0,0.0,RELIANCE.NS,
2940.0715729981516,2941.018310982233,2913.711088172306,2932.0986328125,3558748.0,0.0,0.0,RELIANCE.NS,
2938.0284252421816,2966.9802126274276,2905.239806424804,2925.470947265625,6360146.0,0.0,0.0,RELIANCE.NS,
2926.3678839450263,2959.854084468922,2906.1365009305932,2953.475830078125,9246864.0,0.0,0.0,RELIANCE.NS,
2968.9234137663193,2984.9690522005476,2956.6649703435974,2977.1455078125,7219292.0,0.0,0.0,RELIANCE.NS,
2976.9962172326977,2978.939572685371,2954.9708732628887,2964.588134765625,3756553.0,0.0,0.0,RELIANCE.NS,
2956.0172700464036,2989.7526251258846,2946.1009749684426,2961.24951171875,5413022.0,0.0,0.0,RELIANCE.NS,
2955.967393966026,2972.4614616344293,2890.539554874597,2901.402587890625,4323975.0,0.0,0.0,RELIANCE.NS,
2920.089263077392,2947.9446734256953,2899.210175200604,2911.7177734375,11814488.0,0.0,0.0,RELIANCE.NS,
2917.099410086548,2989.852487276954,2915.10617509503,2974.15576171875,6066463.0,0.0,0.0,RELIANCE.NS,
2970.8669387844593,3014.6682299958015,2964.3889249236404,3004.6025390625,5012210.0,0.0,0.0,RELIANCE.NS,
3001.3634074046927,3004.6024142004994,2962.0468966539447,2990.2509765625,3553834.0,0.0,0.0,RELIANCE.NS,
2976.796783367436,3007.7916856716256,2946.9980167432063,2995.832275390625,3902838.0,0.0,0.0,RELIANCE.NS,
2995.7823713389603,2996.031525717776,2941.118046615731,2947.84521484375,4157863.0,0.0,0.0,RELIANCE.NS,
2967.9268317226674,2967.9268317226674,2917.0993406488406,2923.2783203125,5638565.0,0.0,0.0,RELIANCE.NS,
2923.2784513257006,2965.9337297034867,2920.1392034740206,2940.868896484375,4716339.0,0.0,0.0,RELIANCE.NS,
2949.539312412392,2956.1667213302985,2845.8910944637373,2854.661376953125,6761067.0,0.0,0.0,RELIANCE.NS,
2869.660423012243,2887.250868432954,2841.3565824422217,2853.26611328125,9285551.0,0.0,0.0,RELIANCE.NS,
2842.2534048950447,2856.754238458362,2816.241833640008,2826.855712890625,9611909.0,0.0,0.0,RELIANCE.NS,
2830.393710950283,2873.6966928298507,2823.46726796145,2869.2119140625,4584696.0,0.0,0.0,RELIANCE.NS,
2847.8344767245467,2865.474557628696,2824.912274462197,2840.858154296875,4137882.0,0.0,0.0,RELIANCE.NS,
2846.2397011555427,2880.224453801407,2838.4164000986357,2877.73291015625,4244403.0,0.0,0.0,RELIANCE.NS,
2895.22364470186,2905.9372825591836,2879.5767990057543,2892.134033203125,6503468.0,0.0,0.0,RELIANCE.NS,
2890.1408530939375,2910.1230825118196,2884.9086112503805,2900.206787109375,9763804.0,0.0,0.0,RELIANCE.NS,
2880.2246324151424,2894.9746203721365,2868.2652221767407,2873.397705078125,5707953.0,0.0,0.0,RELIANCE.NS,
2886.204288720968,2989.852509034152,2884.211053714945,2975.600830078125,8163322.0,0.0,0.0,RELIANCE.NS,
2975.6507179790015,3001.712168430064,2947.2969986016064,2961.648193359375,10927182.0,0.0,0.0,RELIANCE.NS,
2974.8534277685917,2977.8432803387504,2954.9709568400026,2959.505615234375,2506940.0,0.0,0.0,RELIANCE.NS,
2957.9606304655395,2977.892979727437,2940.021516129832,2963.840576171875,4455083.0,0.0,0.0,RELIANCE.NS,
2954.1237172353603,2958.8576504435873,2927.8629916375635,2933.24462890625,3504146.0,0.0,0.0,RELIANCE.NS,
2949.4894502232173,2949.4894502232173,2890.19070979805,2915.953369140625,7245136.0,0.0,0.0,RELIANCE.NS,
2911.8670713549936,2931.6500253135514,2902.150051094632,2910.322265625,3721149.0,0.0,0.0,RELIANCE.NS,
2916.0528135561904,2971.863391414415,2912.116223245224,2961.897216796875,4178559.0,0.0,0.0,RELIANCE.NS,
2967.926895759469,2969.5215810750587,2915.1061686018966,2917.3984375,3535707.0,0.0,0.0,RELIANCE.NS,
2922.780140366065,2963.940492437799,2922.780140366065,2949.140625,4569165.0,0.0,0.0,RELIANCE.NS,
2941.765682434314,2962.8939246047908,2916.252177309516,2924.374755859375,7775506.0,0.0,0.0,RELIANCE.NS,
2912.1162081580046,2954.2232956989615,2882.8653884811442,2919.740234375,6451031.0,0.0,0.0,RELIANCE.NS,
2896.868065621998,2932.3976258174685,2892.0346166907816,2921.584228515625,4683092.0,0.0,0.0,RELIANCE.NS,
2917.099330846341,2961.9471169372487,2908.827357193278,2918.74365234375,9502846.0,0.0,0.0,RELIANCE.NS,
2903.695048158119,2938.0284733441035,2876.288066130655,2930.3046875,7870889.0,0.0,0.0,RELIANCE.NS,
2934.9387332671045,2955.618546073925,2925.6703853115628,2949.688720703125,5175181.0,0.0,0.0,RELIANCE.NS,
2947.99458409558,2976.8964917827916,2901.253320368742,2908.777587890625,7302777.0,0.0,0.0,RELIANCE.NS,
2917.0993087950555,2927.1652424786257,2889.194019882769,2890.53955078125,5231388.0,0.0,0.0,RELIANCE.NS,
2875.241508965424,2926.019122306546,2873.248273950543,2910.0732421875,7971963.0,0.0,0.0,RELIANCE.NS,
2917.996366656374,2920.089360793795,2890.1908349153605,2895.273681640625,4706924.0,0.0,0.0,RELIANCE.NS,
2890.190755560666,2925.8697107922753,2890.190755560666,2920.13916015625,3623987.0,0.0,0.0,RELIANCE.NS,
2926.068918551892,2956.1168382199508,2915.853589391416,2924.07568359375,5737131.0,0.0,0.0,RELIANCE.NS,
2934.041988756763,2944.6558680545627,2918.3452627639235,2923.178955078125,7256323.0,0.0,0.0,RELIANCE.NS,
2932.0487693882387,2939.9219505389115,2822.7198751545725,2858.299072265625,8613479.0,0.0,0.0,RELIANCE.NS,
2861.2889026154057,2870.2584603038554,2826.4072893825464,2829.447021484375,3697104.0,0.0,0.0,RELIANCE.NS,
2822.3709018597438,2831.888647719866,2774.5831410354062,2793.468994140625,7258736.0,0.0,0.0,RELIANCE.NS,
2785.545967209379,2856.206052021247,2785.545967209379,2827.503662109375,4719501.0,0.0,0.0,RELIANCE.NS,
2816.4411596795703,2837.868436725965,2770.5967529756567,2778.81884765625,5504806.0,0.0,0.0,RELIANCE.NS,
2784.0509765451193,2810.461340203056,2766.7595656544677,2805.328857421875,5252548.0,0.0,0.0,RELIANCE.NS,
2790.329732505456,2804.4317728416368,2758.6372472590965,2795.91064453125,4228310.0,0.0,0.0,RELIANCE.NS,
2792.472230615046,2844.4956131261993,2790.578754775628,2830.54296875,3594150.0,0.0,0.0,RELIANCE.NS,
2831.390363489447,2850.2762167582405,2816.4909802854045,2822.968994140625,2523267.0,0.0,0.0,RELIANCE.NS,
2827.5035214438535,2845.3428768308086,2786.5923256376673,2841.057373046875,7355887.0,0.0,0.0,RELIANCE.NS,
2836.473270951805,2864.677352612655,2816.9394698898604,2861.6875,5458238.0,0.0,0.0,RELIANCE.NS,
2841.5558205380103,2873.896010355535,2841.5558205380103,2862.53466796875,5588064.0,0.0,0.0,RELIANCE.NS,
2862.833598885287,2927.613735267404,2862.833598885287,2911.418701171875,5140802.0,0.0,0.0,RELIANCE.NS,
2907.2329142409158,2974.354954745198,2900.1568328897274,2962.046875,7304130.0,0.0,0.0,RELIANCE.NS,
2957.213252052909,2966.9302725963466,2942.214110140844,2950.486083984375,3547388.0,0.0,0.0,RELIANCE.NS,
2950.4362209307264,2959.754691855499,2913.2127033990973,2922.580810546875,3314505.0,0.0,0.0,RELIANCE.NS,
2926.0688532917993,2946.9978198855074,2895.67202085808,2902.548583984375,3910081.0,0.0,0.0,RELIANCE.NS,
2883.214444435313,2906.1366470699527,2867.168805265137,2871.80322265625,3691778.0,0.0,0.0,RELIANCE.NS,
2861.2887920543308,2871.0556920451004,2830.5929249325472,2840.060791015625,6603429.0,0.0,0.0,RELIANCE.NS,
2852.917251114631,2874.743076260576,2834.8783776818195,2851.123291015625,15534916.0,0.0,0.0,RELIANCE.NS,
2955.9675669961207,3018.7544708129635,2908.129925992812,3010.4326171875,10763971.0,0.0,0.0,RELIANCE.NS,
2985.9657127637583,2985.9657127637583,2709.404363581822,2785.097412109375,18354549.0,0.0,0.0,RELIANCE.NS,
2834.380215665142,2852.6183648719434,2758.8365592850823,2831.888671875,8732445.0,0.0,0.0,RELIANCE.NS,
2860.292184285246,2877.6332312124778,2833.0844782595696,2853.51513671875,8927861.0,0.0,0.0,RELIANCE.NS,
2847.336076493357,2934.0417953085202,2843.3496066627745,2929.95556640625,9279348.0,0.0,0.0,RELIANCE.NS,
2929.9556106059654,2976.5973569903513,2926.2182950834153,2932.845947265625,4625880.0,0.0,0.0,RELIANCE.NS,
2928.0621287945564,2937.380599471138,2899.5091355861164,2903.49560546875,5887451.0,0.0,0.0,RELIANCE.NS,
2905.139991814847,2942.014839052291,2900.5058177987707,2916.75048828125,5040871.0,0.0,0.0,RELIANCE.NS,
2934.041983023375,2934.5402917840784,2910.322437350914,2920.587646484375,4590580.0,0.0,0.0,RELIANCE.NS,
2930.0554705062505,2949.3401165921437,2904.591844540077,2945.1044921875,4078999.0,0.0,0.0,RELIANCE.NS,
2964.63812029845,2964.7378793774637,2932.7463593118746,2952.031005859375,3598383.0,0.0,0.0,RELIANCE.NS,
2964.9371559462966,2964.9371559462966,2902.150251467434,2907.432373046875,4362937.0,0.0,0.0,RELIANCE.NS,
2908.1299617727823,2955.6685694417433,2890.390121019496,2937.430419921875,8056888.0,0.0,0.0,RELIANCE.NS,
2937.2809432765043,2939.423573587541,2871.404428832728,2898.562255859375,15585180.0,0.0,0.0,RELIANCE.NS,
2881.2709408959963,2889.194000997412,2865.2751820860844,2873.1982421875,4439193.0,0.0,0.0,RELIANCE.NS,
2876.2380281651126,2902.000687177825,2872.2515582716055,2898.462646484375,3522693.0,0.0,0.0,RELIANCE.NS,
2882.3175190758357,3027.674032940418,2880.473679406893,3017.8076171875,11007441.0,0.0,0.0,RELIANCE.NS,
3017.259405128269,3064.598735183956,3001.811834267992,3050.745849609375,14191515.0,0.0,0.0,RELIANCE.NS,
3051.692750033554,3151.3046232862957,3051.692750033554,3120.210205078125,14478668.0,0.0,0.0,RELIANCE.NS,
3114.4795385504494,3148.1153788677893,3100.8259275883,3109.74560546875,3862153.0,0.0,0.0,RELIANCE.NS,
3128.382362882796,3136.3553029602285,3103.4669251408172,3119.76171875,3874623.0,0.0,0.0,RELIANCE.NS,
3122.053671864414,3139.345082581703,3075.113134237558,3094.347900390625,4524810.0,0.0,0.0,RELIANCE.NS,
3103.4669349132987,3124.3959026824637,3091.1089750802926,3097.537109375,3418588.0,0.0,0.0,RELIANCE.NS,
3097.1382548476063,3186.186125174581,3085.527758379888,3166.5029296875,6134855.0,0.0,0.0,RELIANCE.NS,
3167.2504254618125,3206.7165759181016,3154.344277457146,3190.969970703125,4750403.0,0.0,0.0,RELIANCE.NS,
3184.392096680289,3190.172526678689,3150.307827813601,3169.791748046875,3480001.0,0.0,0.0,RELIANCE.NS,
3179.209821781849,3184.1929092768046,3115.725335759075,3157.732666015625,3567289.0,0.0,0.0,RELIANCE.NS,
3164.260544603564,3197.6472306647356,3130.375549795211,3150.60693359375,5970473.0,0.0,0.0,RELIANCE.NS,
3158.280943483943,3199.4412960174936,3138.348592941286,3182.648193359375,6462392.0,0.0,0.0,RELIANCE.NS,
3198.045849834165,3200.836427541989,3160.274143302895,3183.644775390625,2664844.0,0.0,0.0,RELIANCE.NS,
3176.2199736846997,3189.176001189532,3127.634870541578,3141.836669921875,4693419.0,0.0,0.0,RELIANCE.NS,
3141.338330188501,3177.0172850128693,3105.111187081371,3162.6162109375,6149187.0,0.0,0.0,RELIANCE.NS,
3161.270793731356,3169.1938544032473,3095.095487304524,3099.779541015625,6570195.0,0.0,0.0,RELIANCE.NS,
3064.100470043999,3064.5987787885174,2988.407420414608,2991.197998046875,9837188.0,0.0,0.0,RELIANCE.NS,
2991.845704571471,3001.313570725178,2916.1027753418134,2965.734375,9026022.0,0.0,0.0,RELIANCE.NS,
2959.9539769524845,3008.788234484697,2942.8122046041412,2981.281494140625,5956681.0,0.0,0.0,RELIANCE.NS,
2951.9809305628182,2990.799132151518,2944.1573861386773,2974.703857421875,6259938.0,0.0,0.0,RELIANCE.NS,
2974.7040202182225,3014.6186005284626,2970.617791063233,3007.841552734375,4929970.0,0.0,0.0,RELIANCE.NS,
3013.6715898374314,3044.6664917107264,3013.322919697978,3029.91650390625,3769275.0,0.0,0.0,RELIANCE.NS,
3023.7872618997835,3039.6832617696828,3009.7847378834235,3016.0634765625,4114104.0,0.0,0.0,RELIANCE.NS,
2997.8253144024516,3010.681582287895,2992.144643553414,3000.665771484375,5028673.0,0.0,0.0,RELIANCE.NS,
3013.77134820626,3025.7307583181896,2998.4235358885458,3020.34912109375,5382111.0,0.0,0.0,RELIANCE.NS,
2999.8185413845913,3008.43918504969,2976.4479107135103,2988.5068359375,5134124.0,0.0,0.0,RELIANCE.NS,
2949.987691125347,2957.7613560014097,2856.803958314462,2884.858642578125,8523352.0,0.0,0.0,RELIANCE.NS,
2900.456039787015,2945.0047946162135,2892.831769710534,2902.25,5118093.0,0.0,0.0,RELIANCE.NS,
2928.0620874634556,2935.038409659591,2913.1128256145953,2919.740234375,4087284.0,0.0,0.0,RELIANCE.NS,
2905.1900006325677,2920.0893841515353,2882.0685224312615,2888.44677734375,6193596.0,0.0,0.0,RELIANCE.NS,
2910.1231069497526,2943.011484528294,2902.150166930712,2938.62646484375,3124888.0,0.0,0.0,RELIANCE.NS,
2930.05547476733,2936.0351798178754,2905.6383458109353,2911.368896484375,4092292.0,0.0,0.0,RELIANCE.NS,
2911.618082077622,2930.2049014830795,2906.136685722521,2917.3486328125,3132532.0,0.0,0.0,RELIANCE.NS,
2917.1991923764376,2934.041930862868,2897.565632901892,2913.810546875,3133733.0,0.0,0.0,RELIANCE.NS,
2927.364653936184,2950.785165366382,2906.2364114365864,2946.39990234375,4708451.0,0.0,0.0,RELIANCE.NS,
2965.0,2996.60009765625,2961.0,2976.800048828125,6898871.0,10.0,0.0,RELIANCE.NS,
2994.449951171875,3007.85009765625,2980.050048828125,2991.89990234375,4205904.0,0.0,0.0,RELIANCE.NS,
2986.5,3015.75,2980.0,2997.35009765625,3884998.0,0.0,0.0,RELIANCE.NS,
3006.0,3013.0,2981.300048828125,2996.25,5222891.0,0.0,0.0,RELIANCE.NS,
3007.5,3022.64990234375,2996.85009765625,2999.949951171875,4624827.0,0.0,0.0,RELIANCE.NS,
3013.949951171875,3046.0,3006.0,3025.199951171875,4408057.0,0.0,0.0,RELIANCE.NS,
3021.0,3026.949951171875,2998.89990234375,3000.89990234375,3125578.0,0.0,0.0,RELIANCE.NS,
3010.0,3014.949951171875,2986.0,2996.60009765625,4805143.0,0.0,0.0,RELIANCE.NS,
3006.199951171875,3074.0,2988.0,3041.85009765625,19167679.0,0.0,0.0,RELIANCE.NS,
3068.0,3079.449951171875,3006.64990234375,3019.25,20810365.0,0.0,0.0,RELIANCE.NS,
3021.75,3053.60009765625,3013.25,3032.5,5620426.0,0.0,0.0,RELIANCE.NS,
3042.5,3046.0,3015.0,3018.25,5461900.0,0.0,0.0,RELIANCE.NS,
3001.39990234375,3035.0,2999.0,3029.10009765625,5991652.0,0.0,0.0,RELIANCE.NS,
3038.10009765625,3051.550048828125,2974.10009765625,2985.949951171875,8132084.0,0.0,0.0,RELIANCE.NS,
2985.0,2994.0,2923.25,2929.64990234375,9697114.0,0.0,0.0,RELIANCE.NS,
2933.0,2939.85009765625,2911.199951171875,2924.89990234375,4505149.0,0.0,0.0,RELIANCE.NS,
2921.0,2944.10009765625,2915.14990234375,2923.050048828125,5384130.0,0.0,0.0,RELIANCE.NS,
2926.10009765625,2937.5,2895.10009765625,2903.0,4880101.0,0.0,0.0,RELIANCE.NS,
2914.0,2972.0,2891.75,2959.60009765625,11174688.0,0.0,0.0,RELIANCE.NS,
2952.800048828125,2966.300048828125,2939.0,2945.25,4355664.0,0.0,0.0,RELIANCE.NS,
2955.10009765625,2961.800048828125,2929.5,2942.699951171875,2740887.0,0.0,0.0,RELIANCE.NS,
2948.0,2954.949951171875,2933.25,2944.60009765625,2967664.0,0.0,0.0,RELIANCE.NS,
2940.0,2964.0,2921.10009765625,2926.89990234375,4287357.0,0.0,0.0,RELIANCE.NS,
2932.5,2953.0,2911.10009765625,2939.35009765625,8477951.0,0.0,0.0,RELIANCE.NS,
2948.0,2990.0,2942.75,2971.85009765625,15448660.0,0.0,0.0,RELIANCE.NS,
2982.0,3003.0,2977.89990234375,2986.75,4416157.0,0.0,0.0,RELIANCE.NS,
2977.0,3001.0,2975.75,2978.75,8568722.0,0.0,0.0,RELIANCE.NS,
2967.800048828125,2993.0,2960.39990234375,2987.89990234375,3534501.0,0.0,0.0,RELIANCE.NS,
2981.300048828125,3008.0,2976.10009765625,2995.89990234375,9409499.0,0.0,0.0,RELIANCE.NS,
